athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date,height_inch
7876,James Badrian,1940-06-08,Johannesburg,Gauteng,RSA,Rhodesia,151.0,48.0,1979-07-30,59.343
7877,Abe Bekker,1935-06-10,Mufulira,Copperbelt,ZAM,Rhodesia,170.0,57.0,,66.81
7878,Cecil Bissett,1907-04-03,Kroonstad,Free State,RSA,Zimbabwe,,,,nan
7879,Jannie Gibson,1941-05-15,Bulawayo,Bulawayo,ZIM,Zimbabwe,186.0,48.0,,73.098
7880,Len Hall,1907-09-20,Johannesburg,Gauteng,RSA,Zimbabwe,,,,nan
7881,Brian van Niekerk,1933-01-10,Benoni,Gauteng,RSA,Rhodesia,177.0,74.0,,69.561
7882,Jaggie van Staden,1942-01-14,Bulawayo,Bulawayo,ZIM,Rhodesia,174.0,62.0,,68.382
7883,Ion Alexe,1946-07-25,Cornu,Prahova,ROU,Romania,189.0,81.0,,74.277
7884,Francisc Ambruș,1930-03-02,Cluj-Napoca,Cluj,ROU,Romania,,,,nan
7885,Ovidiu Bali,1975-02-14,Bușteni,Prahova,ROU,Romania,186.0,91.0,,73.098
7886,Valentin Barbu,1969-05-15,,,,Romania,165.0,48.0,,64.845
7887,Nicolae Berechet,1915-04-16,Desești,Maramureș,ROU,Romania,,,1936-08-19,nan
7888,Sabin Marius Bornei,1975-01-05,București (Bucharest),București,ROU,Romania,161.0,48.0,,63.273
7889,Ionel Budușan,1954-10-24,Mociu,Cluj,ROU,Romania,172.0,67.0,,67.596
7890,Titi Cercel,1959-05-15,,,,Romania,163.0,57.0,2016-01-01,64.059
7891,Dumitru Ciobotaru,1927-01-08,Galați,Galați,ROU,Romania,,,2007-01-01,nan
7892,Gheorghe Ciochină,1951-06-13,,,,Romania,167.0,57.0,,65.631
7893,Dumitru Cipere,1957-10-22,Drobeta-Turnu Severin,Mehedinți,ROU,Romania,165.0,54.0,,64.845
7894,Constantin Ciucă,1941-09-20,Vânători,Mehedinți,ROU,Romania,160.0,51.0,,62.88
7895,Remus Cosma,1952-11-12,,,,Romania,155.0,48.0,,60.915
7896,Ion Covaci,1945-04-19,Odorheiu Secuiesc,Harghita,ROU,Romania,180.0,71.0,1973-11-14,70.74000000000001
7897,Constantin Crudu,1944-07-27,București (Bucharest),București,ROU,Romania,165.0,57.0,,64.845
7898,Marian Culineac,1952-01-01,București (Bucharest),București,ROU,Romania,186.0,81.0,,73.098
7899,Calistrat Cuțov,1948-10-10,Smârdanul-Nou,Brăila,ROU,Romania,175.0,64.0,,68.775
7900,Simion Cuțov,1952-05-07,Smârdanul-Nou,Brăila,ROU,Romania,175.0,60.0,1993-01-01,68.775
7901,Costică Dafinoiu,1954-02-06,Viziru,Brăila,ROU,Romania,183.0,81.0,2022-06-08,71.919
7902,Constantin David,1912-12-25,,,,Romania,,,,nan
7903,Vasile Didea,1954-04-01,Băile Herculane,Caraș-Severin,ROU,Romania,180.0,71.0,,70.74000000000001
7904,Mircea Dobrescu,1930-09-05,Cotorca,Buzău,ROU,Romania,150.0,51.0,2015-08-06,58.95
7905,Georgică Donici,1957-04-27,Galați,Galați,ROU,Romania,185.0,81.0,,72.705
7906,Leonard Doroftei,1970-04-10,Ploiești,Prahova,ROU,Romania,163.0,64.0,,64.059
7907,Constantin Dumitrescu,1931-03-14,București (Bucharest),București,ROU,Romania,,,,nan
7908,Daniel Dumitrescu,1968-09-23,București (Bucharest),București,ROU,Romania,171.0,58.0,,67.203
7909,Gheorghe Fiat,1929-01-14,Reșița,Caraș-Severin,ROU,Romania,,,2010-08-22,nan
7910,Eugen Furesz,1930-06-12,Timișoara,Timiș,ROU,Romania,,,,nan
7911,Mircea Fulger,1959-01-26,Hârsești,Argeș,ROU,Romania,173.0,63.0,,67.989
7912,Marin Gașpar,1917-08-15,Zimnicea,Teleorman,ROU,Romania,,,,nan
7913,Constantin Gheorghiu,1933-06-01,București (Bucharest),București,ROU,Romania,158.0,57.0,,62.094
7914,Nicolae Gîju,1943-10-04,Craiova,Dolj,ROU,Romania,153.0,54.0,,60.129000000000005
7915,Constantin Gruiescu,1945-06-24,Godeanu,Mehedinți,ROU,Romania,161.0,51.0,,63.273
7916,Ion Györffi,1949-11-25,București (Bucharest),București,ROU,Romania,180.0,71.0,,70.74000000000001
7917,Faredin Ibrahim,1952-04-30,Constanța,Constanța,ROU,Romania,165.0,54.0,,64.845
7918,Gheorghe Ilie,1927-06-14,,,,Romania,,,,nan
7919,Viorel Ioana,1958-11-23,,,,Romania,160.0,60.0,,62.88
7920,Marian Lazăr,1952-10-14,Medgidia,Constanța,ROU,Romania,162.0,54.0,,63.666000000000004
7921,Nicolae Linca,1929-01-02,,,,Romania,,,2008-06-28,nan
7922,Florin Livadaru,1955-11-18,,,,Romania,174.0,60.0,,68.382
7923,Vasile Mariuțan,1935-03-08,Khotyn,Chernivtsi,UKR,Romania,184.0,94.0,1999-07-14,72.312
7924,Iosif Mihalic,1938-11-13,Cluj-Napoca,Cluj,ROU,Romania,171.0,60.0,2004-01-01,67.203
7925,Vasile Mirza,1943-07-26,Cluj-Napoca,Cluj,ROU,Romania,177.0,71.0,,69.561
7926,Ion Monea,1940-11-30,Tohanu Vechi,Brașov,ROU,Romania,178.0,75.0,2011-03-01,69.95400000000001
7927,Alec Năstac,1949-04-02,Căvădinești,Galați,ROU,Romania,177.0,75.0,,69.561
7928,Vasile Neagu,1940-09-09,Hârsova,Vaslui,ROU,Romania,170.0,67.0,,66.81
7929,Gheorghe Negrea,1934-04-21,Sibiu,Sibiu,ROU,Romania,181.0,81.0,2000-01-01,71.13300000000001
7930,Constantin Niculescu,1944-05-26,Urziceni,Ialomița,ROU,Romania,177.0,67.0,,69.561
7931,Vasile Nistor,1967-06-09,Fălticeni,Suceava,ROU,Romania,170.0,60.0,,66.81
7932,Rudel Obreja,1965-08-06,Galați,Galați,ROU,Romania,175.0,67.0,2023-03-12,68.775
7933,Crinu Raicu-Olteanu,1974-05-03,Ștefănești,Argeș,ROU,Romania,167.0,54.0,,65.631
7934,Dumitru Panaitescu,1913-05-01,,,,Romania,,,,nan
7935,Teodor Pîrjol,1957-02-22,,,,Romania,186.0,81.0,,73.098
7936,Gabriel Pometcu,1947-07-23,București (Bucharest),București,ROU,Romania,168.0,57.0,,66.024
7937,Nicolae Puiu,1935-12-06,Reșița,Caraș-Severin,ROU,Romania,160.0,54.0,1970-02-04,62.88
7938,Daniel Radu,1959-12-26,București (Bucharest),București,ROU,Romania,166.0,51.0,,65.238
7939,Dumitru Șchiopu,1959-09-20,,,,Romania,160.0,48.0,,62.88
7940,Neacșu Șerbu,1928-09-27,,,,Romania,,,,nan
7941,Valentin Silaghi,1957-04-21,Bobâlna,Cluj,ROU,Romania,182.0,75.0,,71.526
7942,Aurel Simion,1946-04-07,Câmpulung Moldovenesc,Suceava,ROU,Romania,165.0,57.0,2020-01-01,64.845
7943,Gheorghe Simion,1957-05-10,București (Bucharest),București,ROU,Romania,175.0,71.0,,68.775
7944,Marian Simion,1975-09-14,București (Bucharest),București,ROU,Romania,181.0,75.0,,71.13300000000001
7945,Mircea Şimon,1954-01-22,București (Bucharest),București,ROU,Romania,,,,nan
7946,Marcel Sîrba,1957-10-01,Popânzăleşti,Dolj,ROU,Romania,182.0,71.0,,71.526
7947,Nicolae Stoenescu,1938-11-18,Dobrich,Dobrich,BUL,Romania,174.0,71.0,,68.382
7948,Nicolae Talpoș,1962-02-19,,,,Romania,170.0,57.0,1990-02-20,66.81
7949,Vasile Tiță,1928-02-21,București (Bucharest),București,ROU,Romania,,,2013-06-23,nan
7950,Alexandru Turei,1952-08-07,Cluj-Napoca,Cluj,ROU,Romania,156.0,48.0,,61.308
7951,Antoniu Vasile,1942-08-27,Brăila,Brăila,ROU,Romania,169.0,60.0,,66.417
7952,Francisc Vaștag,1969-11-26,Reșița,Caraș-Severin,ROU,Romania,176.0,68.0,,69.168
7953,Victor Zilberman,1947-09-20,București (Bucharest),București,ROU,Romania,178.0,67.0,,69.95400000000001
7954,Ion Zlătaru,1927-11-17,,,,Romania,,,,nan
7955,Nicholas André,1934-10-07,Durban,KwaZulu-Natal,RSA,South Africa,,,1990-12-26,nan
7956,Johnny Arthur,1929-08-29,Springs,Gauteng,RSA,South Africa,,,2005-05-19,nan
7957,Dick Barton,1911-11-22,Germiston,Gauteng,RSA,South Africa,,,1990-06-29,nan
7958,Daan Bekker,1932-02-09,Dordrecht,Eastern Cape,RSA,South Africa,180.0,89.0,2009-10-22,70.74000000000001
7959,Dick Beland,1896-11-30,Johannesburg,Gauteng,RSA,South Africa,,,1970-02-27,nan
7960,Sybrand Botes,1976-09-16,Vanderbijlpark,Gauteng,RSA,South Africa,194.0,81.0,,76.242
7961,Bill Bradley,,,,,South Africa,,,,nan
7962,Irvin Buhlalu,1974-11-21,Durban,KwaZulu-Natal,RSA,South Africa,176.0,60.0,,69.168
7963,Dave Carstens,1913-09-23,Strand,Western Cape,RSA,South Africa,,,1955-08-06,nan
7964,Charlie Catterall,1914-10-16,Harare,Harare,ZIM,South Africa,,,1966-11-01,nan
7965,Gerald Dreyer,1929-09-22,Pretoria,Gauteng,RSA,South Africa,,,1985-09-05,nan
7966,Duggie Du Preez,1927-03-28,,,,South Africa,,,2000-10-13,nan
7967,Ivan Duke,1913-11-21,Bethal,Mpumalanga,RSA,South Africa,,,1991-12-24,nan
7968,Fred Ellis,1907-07-22,Cape Town,Western Cape,RSA,South Africa,,,1963-12-31,nan
7969,Ernie Eustice,1904-11-30,Johannesburg,Gauteng,RSA,South Africa,,,1958-03-30,nan
7970,Thomas Hamilton Brown,1916-07-01,Cape Town,Western Cape,RSA,South Africa,,,1981-03-02,nan
7971,Alec Hannan,1916-02-13,Glasgow,Scotland,GBR,South Africa,,,2002-03-31,nan
7972,Tom Holdstock,1894-08-10,Bloemfontein,Free State,RSA,South Africa,,,1970-08-28,nan
7973,George Hunter,1927-07-22,Brakpan,Gauteng,RSA,South Africa,,,2004-12-12,nan
7974,Roy Ingram,1900-11-19,Belfast,Northern Ireland,GBR,South Africa,,,1972-01-01,nan
7975,Harry Isaacs,1908-01-26,Johannesburg,Gauteng,RSA,South Africa,,,1961-09-13,nan
7976,Ralph Knoesen,1941-08-26,Pietermaritzburg,KwaZulu-Natal,RSA,South Africa,169.0,50.0,2005-09-08,66.417
7977,Victor Kunene,1966-12-19,Newcastle,KwaZulu-Natal,RSA,South Africa,180.0,71.0,,70.74000000000001
7978,Ken La Grange,1923-04-21,Germiston,Gauteng,RSA,South Africa,,,2001-06-25,nan
7979,Baddie Lebanon,1910-10-10,Johannesburg,Gauteng,RSA,South Africa,,,,nan
7980,Robey Leibbrandt,1913-01-25,Potchefstroom,North West,RSA,South Africa,,,1966-08-01,nan
7981,Len Leisching,1934-09-11,Johannesburg,Gauteng,RSA,South Africa,,,2018-02-25,nan
7982,Henry Loubscher,1936-08-08,Germiston,Gauteng,RSA,South Africa,179.0,65.0,,70.34700000000001
7983,Eddie Ludick,1939-04-14,Ottoshoop,North West,RSA,South Africa,,,,nan
7984,Willie Ludick,1941-05-06,Vereeniging,Gauteng,RSA,South Africa,176.0,63.0,2003-05-12,69.168
7985,Jim McGregor,1887-01-01,Ladybrand,Free State,RSA,South Africa,,,1950-04-20,nan
7986,Masibulele Makepula,1973-03-03,East London,Eastern Cape,RSA,South Africa,168.0,48.0,,66.024
7987,Don McCorkindale,1904-08-16,Pretoria,Gauteng,RSA,South Africa,185.0,79.0,1970-08-11,72.705
7988,William Meyers,1943-07-23,Johannesburg,Gauteng,RSA,South Africa,179.0,56.0,2014-05-07,70.34700000000001
7989,Philip Ndou,1977-05-04,Thohoyandou,Limpopo,RSA,South Africa,176.0,57.0,,69.168
7990,Dries Niemann,1927-08-12,Bloemfontein,Free State,RSA,South Africa,,,2009-08-13,nan
7991,William Passmore,1915-06-22,,,,South Africa,,,1986-10-13,nan
7992,Eddie Peltz,1916-12-16,,,,South Africa,,,1969-01-01,nan
7993,Eddie Peirce,1909-09-25,Somerset West,Western Cape,RSA,South Africa,183.0,,1998-01-23,71.919
7994,Giovanni Pretorius,1972-01-01,,,,South Africa,170.0,67.0,2021-08-23,66.81
7995,Abrie Schutte,1937-02-11,Springs,Gauteng,RSA,South Africa,178.0,70.0,2003-07-05,69.95400000000001
7996,Dennis Shepherd,1926-10-11,Johannesburg,Gauteng,RSA,South Africa,,,2006-06-13,nan
7997,Bobbie Smith,1908-01-01,,,,South Africa,,,,nan
7998,Willie Smith,1904-07-19,Johannesburg,Gauteng,RSA,South Africa,,,1955-12-20,nan
7999,Laurie Stevens,1913-02-25,Johannesburg,Gauteng,RSA,South Africa,,,1989-08-17,nan
8000,Stoffel Steyn,1941-08-14,Potchefstroom,North West,RSA,South Africa,169.0,60.0,,66.417
8001,Joe Thomas,,,,,South Africa,,,,nan
8002,Khela Fana Thwala,1970-03-11,,,,South Africa,145.0,47.0,,56.985
8003,Vic Toweel,1928-01-28,Benoni,Gauteng,RSA,South Africa,,,2008-08-15,nan
8004,Willie Toweel,1934-04-06,Benoni,Gauteng,RSA,South Africa,,,2017-12-25,nan
8005,Hendrik van der Linde,1932-01-04,Randfontein,Gauteng,RSA,South Africa,,,2003-07-03,nan
8006,Lennie von Graevenitz,1935-01-03,Johannesburg,Gauteng,RSA,South Africa,,,2010-09-09,nan
8007,Johnny van Rensburg,1932-05-09,Lichtenburg,North West,RSA,South Africa,,,2010-10-28,nan
8008,Frik van Rooyen,1936-11-06,Waterberg,Limpopo,RSA,South Africa,186.0,72.0,,73.098
8009,Theunis van Schalkwyk,1929-09-14,Krugersdorp,Gauteng,RSA,South Africa,,,2005-08-27,nan
8010,Piet van Vuuren,1931-02-06,,,,South Africa,,,2008-01-01,nan
8011,Sal Walker,1898-12-13,Port Elizabeth,Eastern Cape,RSA,South Africa,,,1957-04-30,nan
8012,Grant Webster,1933-12-12,Johannesburg,Gauteng,RSA,South Africa,,,1994-11-08,nan
8013,Des Williams,1928-02-05,Johannesburg,Gauteng,RSA,South Africa,,,2011-05-03,nan
8014,Alf Wilson,1908-10-10,,,,South Africa,,,1956-06-16,nan
8015,Igor Kshinin,1972-07-13,Volgograd,Volgograd,RUS,Russian Federation,189.0,91.0,,74.277
8016,Aleksandr Lebzyak,1969-04-15,Donetsk,Donetsk,UKR,Russian Federation Unified Team,188.0,81.0,,73.884
8017,Aleksey Lezin,1973-02-27,Energetik,Orenburg,RUS,Russian Federation,173.0,79.0,,67.989
8018,Raimkul Malakhbekov,1974-08-16,Dushanbe,Nohijahoi Tobei Çumhuri,TJK,Russian Federation,168.0,54.0,,66.024
8019,Albert Pakeyev,1968-07-04,Usolye-Sibirskoye,Irkutsk,RUS,Russian Federation,165.0,51.0,,64.845
8020,Ramazan Paliani,1973-08-21,,,,Russian Federation Türkiye Unified Team,172.0,57.0,,67.596
8021,Oleg Saitov,1974-05-26,Zhigulevsk,Samara,RUS,Russian Federation,178.0,69.0,,69.95400000000001
8022,Dmitry Vybornov,1970-02-23,,,,Russian Federation,188.0,81.0,,73.884
8023,Eduard Zakharov,1975-01-10,Ukhta,Respublika Komi,RUS,Russian Federation,178.0,68.0,1997-05-13,69.95400000000001
8024,Likou Aliu,1962-05-20,,,,Samoa,170.0,75.0,,66.81
8025,Salulolo Aumua,1964-12-12,,,,Samoa,,,,nan
8026,Avaavau Avaavau,1965-08-30,,,,Samoa,166.0,63.0,,65.238
8027,Loi Faaeteete,1960-06-01,,,,Samoa,,,,nan
8028,Tiui Faamaoni,1966-04-21,,,,Samoa,161.0,54.0,,63.273
8029,Bob Gasio,1966-02-08,,,,Samoa,158.0,75.0,,62.094
8030,Apelu Ioane,1959-03-17,,,,Samoa,,,,nan
8031,Viliamu Lesiva,1965-05-15,,,,Samoa,173.0,75.0,,67.989
8032,Emilio Leti,1963-11-23,,,,Samoa,178.0,90.0,,69.95400000000001
8033,Sam Leuii,1972-06-04,,,,Samoa,180.0,81.0,,70.74000000000001
8034,Asomua Naea,1969-04-04,,,,Samoa,173.0,67.0,,67.989
8035,Ulaipalota Tauatama,1970-02-07,,,,Samoa,164.0,57.0,,64.452
8036,Maselino Tuifao,1970-10-22,,,,Samoa,168.0,67.0,,66.024
8037,Paulo Tuvale,1954-01-22,,,,Samoa,,,,nan
8038,Pua Ulberg,1964-09-15,,,,Samoa,185.0,81.0,,72.705
8039,Helmut Hofmann,1925-11-14,,,,Saar,,,2017-08-21,nan
8040,Kurt Schirra,1931-09-13,Völklingen,Saarland,GER,Saar,,,1983-05-17,nan
8041,Mamadou Drame,1954-04-18,,,,Senegal,190.0,95.0,,74.67
8042,Abdou Fall,,,,,Senegal,173.0,60.0,,67.989
8043,Oumar Fall,1945-01-01,,,,Senegal,170.0,67.0,,66.81
8044,Abdou Faye,,,,,Senegal,170.0,54.0,,66.81
8045,Pierre Amont N'Diaye,1944-04-21,,,,Senegal,162.0,51.0,,63.666000000000004
8046,Basil Boniface,1962-01-06,,,,Seychelles,162.0,67.0,,63.666000000000004
8047,Rival Cadeau,1964-05-13,,,,Seychelles,187.0,71.0,,73.491
8048,Jean-Claude Labonte,1957-09-23,,,,Seychelles,170.0,60.0,,66.81
8049,Ralph Labrosse,1958-08-04,,,,Seychelles,164.0,71.0,,64.452
8050,Gerry Legras,1966-04-05,,,,Seychelles,168.0,64.0,,66.024
8051,Michael Pillay,1955-11-10,,,,Seychelles,177.0,67.0,,69.561
8052,Roland Raforme,1966-11-03,,,,Seychelles,192.0,81.0,,75.456
8053,Ramy Zialor,1960-07-06,,,,Seychelles,160.0,64.0,,62.88
8054,Syed Abdul Kadir,1948-02-16,Potong Pasir,Singapore,SGP,Singapore,157.0,48.0,,61.701
8055,Mohamed Bangura,1959-01-01,,,,Sierra Leone,170.0,57.0,,66.81
8056,John Coker,1940-02-13,Freetown,Western,SLE,Sierra Leone,185.0,81.0,,72.705
8057,Israel Cole,1964-10-28,,,,Sierra Leone,178.0,71.0,,69.95400000000001
8058,Egerton Forster,1959-10-31,Freetown,Western,SLE,Sierra Leone,193.0,91.0,,75.849
8059,David Kowah,1971-08-06,,,,Sierra Leone,,,,nan
8060,Samuel Simbo,1960-02-10,,,,Sierra Leone,176.0,85.0,,69.168
8061,Ben Sisay,1956-03-11,,,,Sierra Leone,187.0,67.0,,73.491
8062,Desmond Williams,1967-04-11,,,,Sierra Leone,174.0,71.0,,68.382
8063,Tommy Bauro,1965-08-15,,,,Solomon Islands,180.0,80.0,2010-01-01,70.74000000000001
8065,Malcolm Bulner,1944-07-09,Kandy,Puttalam,SRI,Sri Lanka,180.0,67.0,,70.74000000000001
8066,Dharmasiri Weerakoon,1938-09-28,Colombo,Basnahira,SRI,Sri Lanka,175.0,63.0,2008-09-30,68.775
8067,Eddie Gray,1918-12-21,,,,Sri Lanka,,,2004-09-21,nan
8068,Leslie Handunge,1921-06-18,Kandy,Puttalam,SRI,Sri Lanka,,,,nan
8069,Basil Henricus,1922-10-30,Colombo,Basnahira,SRI,Sri Lanka,,,2002-08-04,nan
8070,Chandrasena Jayasuriya,1935-01-27,,,,Sri Lanka,,,,nan
8071,Henry Jayasuriya,1930-01-01,,,,Sri Lanka,,,,nan
8072,Hatha Karunaratne,1941-10-21,Karawanella,Sabaragamuwa,SRI,Sri Lanka,163.0,47.0,1983-01-01,64.059
8073,Mohandas Liyanage Sumith,1936-06-24,Colombo,Basnahira,SRI,Sri Lanka,172.0,57.0,,67.596
8074,Alex Obeysekera,1918-01-01,Colombo,Basnahira,SRI,Sri Lanka,,,2002-04-28,nan
8075,Albert Perera,1918-12-22,Colombo,Basnahira,SRI,Sri Lanka,,,1968-03-01,nan
8076,Winston Van Cuylenburg,1943-01-11,,,,Sri Lanka,168.0,51.0,,66.024
8077,Mohamed Abakkar,1953-01-01,,,,Sudan,156.0,48.0,,61.308
8078,Abdel Wahab Abdullah Salih,1946-01-01,Khartoum,Al-Khartum,SUD,Sudan,190.0,75.0,,74.67
8079,Sayed Abdel Gadir,1936-09-22,Malakal,Upper Nile,SSD,Sudan,180.0,56.0,,70.74000000000001
8080,Alego Akomi,,,,,Sudan,,,,nan
8081,Mohamed Faragalla,1939-01-01,Malakal,Upper Nile,SSD,Sudan,184.0,65.0,,72.312
8082,Mohamed Hammad,1963-07-11,Babanusah,Janub Kurdufan,SUD,Sudan,180.0,99.0,,70.74000000000001
8083,Peter Anok,,,,,Sudan,164.0,54.0,,64.452
8084,Kasamiro Kashri Marchlo,1948-01-01,,,,Sudan,151.0,60.0,,59.343
8085,Hwad Ibrahim Abdel Hamid,1948-01-01,Wad Medani,Al-Jazirah,SUD,Sudan,162.0,57.0,,63.666000000000004
8086,Augustino Marial,,,,,Sudan,,,,nan
8087,John Mirona,1962-01-01,,,,Sudan,162.0,57.0,,63.666000000000004
8088,Timsah Okalo Mulwal,1947-01-01,,,,Sudan,172.0,63.0,,67.596
8090,Tobi Pelly,1958-01-01,,,,Sudan,172.0,60.0,,67.596
8091,Mirgaani Gomaa Rizgalla,1946-01-01,,,,Sudan,160.0,67.0,,62.88
8092,Mohamed Rizgalla,1942-10-08,Kaduqli,Janub Kurdufan,SUD,Sudan,173.0,63.0,,67.989
8093,Abock Shoak,,,,,Sudan,,,,nan
8094,Abdullah Ramadan,1966-11-11,,,,Sudan,180.0,71.0,,70.74000000000001
8095,Emile Anner,1940-01-18,Basel,Basel-Stadt,SUI,Switzerland,166.0,54.0,,65.238
8096,Hans Büchi,1929-05-16,Schlatt,Thurgau,SUI,Switzerland,180.0,73.0,,70.74000000000001
8097,Max Bösiger,1933-12-23,Baden,Aargau,SUI,Switzerland,185.0,98.0,2019-06-07,72.705
8098,Ernst Chervet,1940-09-27,Bern,Bern,SUI,Switzerland,165.0,57.0,2016-10-05,64.845
8099,Paul Chervet,1941-10-20,Bern,Bern,SUI,Switzerland,167.0,51.0,2015-07-16,65.631
8100,Roger Cuche,1928-10-27,La Chaux-de-Fonds,Neuchâtel,SUI,Switzerland,,,1999-04-10,nan
8101,Fred Flury,1914-11-23,,,,Switzerland,180.0,,,70.74000000000001
8102,Georges Givel,1901-01-01,,,,Switzerland,,,,nan
8103,Walter Grieb,1911-02-03,,,,Switzerland,,,,nan
8104,Karl Gschwind,1943-10-18,,,,Switzerland,182.0,67.0,,71.526
8105,Max Hebeisen,1947-06-27,Bern,Bern,SUI,Switzerland,173.0,66.0,2023-01-10,67.989
8106,Bela Horvath,1937-01-31,,,,Switzerland,182.0,80.0,,71.526
8107,Hans Jost,1922-04-21,Neuchâtel,Neuchâtel,SUI,Switzerland,,,,nan
8108,Karl Kummer,1909-08-03,,,,Switzerland,,,,nan
8109,Walter Marti,1910-04-01,,,,Switzerland,,,1992-03-28,nan
8110,Max Meier,1936-05-20,Wil,Sankt Gallen,SUI,Switzerland,173.0,67.0,,67.989
8111,Rudolf Meier,1939-06-23,,,,Switzerland,180.0,84.0,2018-07-17,70.74000000000001
8112,Hans Müller,1915-12-22,Birsfelden,Basel-Landschaft,SUI,Switzerland,,,1967-04-28,nan
8113,Peter Müller,1928-06-06,,,,Switzerland,,,2013-01-01,nan
8114,Hans Niederhauser,1929-02-15,,,,Switzerland,,,,nan
8115,Willy Reichenbach,,,,,Switzerland,,,,nan
8116,Jean Sauthier,1905-01-01,,,,Switzerland,,,1985-04-19,nan
8117,Louis Sauthier,1902-01-01,,,,Switzerland,,,,nan
8118,Edy Schmidiger,1916-11-30,Bern,Bern,SUI,Switzerland,,,,nan
8119,Hermann Schneider,1921-01-01,,,,Switzerland,,,,nan
8120,Hans Schwerzmann,1925-01-30,,,,Switzerland,185.0,79.0,,72.705
8121,Anton Schär,1942-06-07,,,,Switzerland,180.0,80.0,,70.74000000000001
8122,Robert Seidel,1918-03-12,,,,Switzerland,,,1982-01-01,nan
8123,Edouard Siebert,1905-01-01,,,,Switzerland,,,,nan
8124,Walter Siegfried,1919-03-21,Askersund,Örebro,SWE,Switzerland,165.0,57.0,2002-04-21,64.845
8125,Théodore Stauffer,1901-05-29,,,,Switzerland,,,1971-10-13,nan
8126,Ruedi Vogel,1947-03-04,,,,Switzerland,167.0,57.0,,65.631
8127,Walter von Büren,1912-06-21,,,,Switzerland,,,,nan
8128,Johann Weidel,1904-01-01,,,,Switzerland,,,,nan
8129,Fredy Willommet,1928-11-09,,,,Switzerland,,,,nan
8130,Karl Zurflüh,1913-01-26,,,,Switzerland,,,1962-01-01,nan
8131,Peter Baláž,1974-06-13,Žilina,Žilina,SVK,Slovakia,167.0,51.0,,65.631
8132,Gabriel Križan,1976-01-10,Bratislava,Bratislava,SVK,Slovakia,162.0,57.0,,63.666000000000004
8133,Bertil Ahlin,1927-03-17,Finspång,Östergötland,SWE,Sweden,,,2008-08-06,nan
8134,Thure Ahlqvist,1907-04-20,Borås,Västra Götaland,SWE,Sweden,,,1983-03-20,nan
8135,Kalervo Alanenpää,1956-04-18,Ylitornio,Lappi,FIN,Sweden,171.0,60.0,,67.203
8136,Nils Althin,1905-05-12,Malmö,Skåne,SWE,Sweden,,,1978-05-19,nan
8137,Oscar Andrén,1899-11-07,Stockholm,Stockholm,SWE,Sweden,,,1981-09-11,nan
8138,Sören Antman,1967-01-28,Gävle,Gävleborg,SWE,Sweden,189.0,67.0,,74.277
8139,Lotfi Ayed,1959-02-25,Susa (Sousse),Susa,TUN,Sweden,178.0,75.0,,69.95400000000001
8140,Odd Bengtsson,1959-02-19,Stockholm,Stockholm,SWE,Sweden,173.0,57.0,,67.989
8141,Gunnar Berggren,1908-01-26,,,,Sweden,,,1983-09-02,nan
8142,Gustaf Bergman,1898-02-08,Stockholm,Stockholm,SWE,Sweden,,,1971-06-06,nan
8143,Karl Bergström,1937-03-10,,,,Sweden,174.0,82.0,2018-05-10,68.382
8144,Oscar Bergström,1903-05-03,Stockholm,Stockholm,SWE,Sweden,,,1961-01-03,nan
8145,Lennart Bohman,1909-05-27,Örnsköldsvik,Västernorrland,SWE,Sweden,,,1979-10-11,nan
8146,Håkan Brock,1961-05-15,Lund,Skåne,SWE,Sweden,198.0,91.0,,77.81400000000001
8147,Ingemar Burgström,1926-03-05,Sollefteå,Västernorrland,SWE,Sweden,,,1951-07-09,nan
8148,Ulf Carlsson,1949-06-03,,,,Sweden,170.0,64.0,,66.81
8149,Allan Carlsson,1910-11-08,Örebro,Örebro,SWE,Sweden,,,1983-11-17,nan
8150,Stig Cederberg,1913-12-11,Stockholm,Stockholm,SWE,Sweden,,,1980-09-25,nan
8151,Christer Corpi,1960-03-28,Stockholm,Stockholm,SWE,Sweden,188.0,81.0,,73.884
8152,George Cramne,1966-12-20,Monrovia,Montserrado,LBR,Sweden,172.0,60.0,,67.596
8153,Sören Danielsson,1930-02-08,,,,Sweden,,,2018-04-19,nan
8154,Anders Eklund,1957-12-22,,,,Sweden,197.0,106.0,2010-04-01,77.421
8155,Kjell Fredriksson,1944-10-20,Boden,Norrbotten,SWE,Sweden,167.0,54.0,,65.631
8156,Harry Gunnarsson,1929-09-09,,,,Sweden,,,2012-03-22,nan
8157,Rolf Gustafsson,1906-12-18,Stockholm,Stockholm,SWE,Sweden,176.0,57.0,1986-09-21,69.168
8158,Edvard Hultgren,1904-01-24,Stockholm,Stockholm,SWE,Sweden,181.0,67.0,1984-04-26,71.13300000000001
8159,Sture Hållberg,1917-06-11,Kramfors,Västernorrland,SWE,Sweden,,,1988-06-08,nan
8160,Selfrid Johansson,1907-03-12,Stockholm,Stockholm,SWE,Sweden,,,1976-07-26,nan
8161,Ingemar Johansson,1932-09-22,Göteborg (Gothenburg),Västra Götaland,SWE,Sweden,184.0,,2009-01-30,72.312
8162,Roland Johansson,1930-07-19,,,,Sweden,,,2005-04-24,nan
8163,Emil Johansson,1907-09-22,Stockholm,Stockholm,SWE,Sweden,,,1986-12-10,nan
